mode,n,S,trial,comparisons,time_s
hybrid,417531,61,2,6850823,1.8515890999697149
hybrid,417531,61,3,6848943,1.7102275000652298
hybrid,417531,62,1,6852684,1.6417826000833884
hybrid,417531,62,2,6847813,1.5591168000828475
hybrid,417531,62,3,6851281,1.5558023999910802
hybrid,417531,63,1,6849067,1.6255092000355944
hybrid,417531,63,2,6853599,1.5851311000296846
hybrid,417531,63,3,6855017,1.7202320999931544
hybrid,417531,64,1,6852698,1.6801695000613108
hybrid,417531,64,2,6846858,1.825154299964197
hybrid,417531,64,3,6848168,1.5829053000779822
hybrid,417531,65,1,6853994,1.5461716999998316
hybrid,417531,65,2,6847637,1.711866099969484
hybrid,417531,65,3,6850179,1.5504050001036376
hybrid,417531,66,1,6850821,1.6081685000099242
hybrid,417531,66,2,6848323,1.6048161999788135
hybrid,417531,66,3,6851889,1.727688999962993
hybrid,417531,67,1,6849459,1.9067711000097916
hybrid,417531,67,2,6848758,1.8087117000250146
hybrid,417531,67,3,6850722,1.5134071999927983
hybrid,417531,68,1,6851205,1.5873353000497445
hybrid,417531,68,2,6849557,1.5613547000102699
hybrid,417531,68,3,6852868,1.642723000026308
hybrid,417531,69,1,6845817,1.5987687000306323
hybrid,417531,69,2,6846207,1.546889999997802
hybrid,417531,69,3,6852559,1.559080500039272
hybrid,417531,70,1,6854143,1.6396569999633357
hybrid,417531,70,2,6847661,1.5708722999552265
hybrid,417531,70,3,6849885,1.8072831999743357
hybrid,417531,71,1,6848525,1.7729927999898791
hybrid,417531,71,2,6853453,1.6872330999467522
hybrid,417531,71,3,6852373,1.5754948999965563
hybrid,417531,72,1,6849645,1.60339809989091
hybrid,417531,72,2,6847946,1.6259629999985918
hybrid,417531,72,3,6850019,1.5982823999365792
hybrid,417531,73,1,6848733,1.7861122000031173
hybrid,417531,73,2,6851262,1.7343359999358654
hybrid,417531,73,3,6850289,1.9379121999954805
hybrid,417531,74,1,6848896,1.7410313000436872
hybrid,417531,74,2,6849727,1.7603223000187427
hybrid,417531,74,3,6850094,1.8056485999841243
hybrid,417531,75,1,6846191,1.6115956999128684
hybrid,417531,75,2,6849960,1.7494970998959616
hybrid,417531,75,3,6849520,1.717778000049293
hybrid,417531,76,1,6852362,1.7527324999682605
hybrid,417531,76,2,6850769,1.811403900035657
hybrid,417531,76,3,6851023,1.919530300074257
hybrid,417531,77,1,6849566,1.8024270000169054
hybrid,417531,77,2,6847376,1.669690200011246
hybrid,417531,77,3,6849621,1.7566231000237167
hybrid,417531,78,1,6849580,1.9501383999595419
hybrid,417531,78,2,6851604,1.5720938000595197
hybrid,417531,78,3,6851713,1.6414392999140546
hybrid,417531,79,1,6844646,1.7450349000282586
hybrid,417531,79,2,6847473,1.8291760999709368
hybrid,417531,79,3,6850033,1.8857305999845266
hybrid,417531,80,1,6850938,1.8842481999890879
hybrid,417531,80,2,6849131,1.9357682999689132
hybrid,417531,80,3,6851475,1.9630524000385776
hybrid,573615,0,1,10254481,3.763887000037357
hybrid,573615,0,2,10254284,3.7829004999948665
hybrid,573615,0,3,10254343,3.7904444000450894
hybrid,573615,1,1,10254599,3.5666402000933886
hybrid,573615,1,2,10253499,3.890740800066851
hybrid,573615,1,3,10254474,3.866364400018938
hybrid,573615,2,1,10172459,3.818769700010307
hybrid,573615,2,2,10173516,3.318551400094293
hybrid,573615,2,3,10174785,3.509797799983062
hybrid,573615,3,1,10153032,3.570345600019209
hybrid,573615,3,2,10153700,4.389169599977322
hybrid,573615,3,3,10154423,3.4783523000078276
hybrid,573615,4,1,10107564,3.071972299949266
hybrid,573615,4,2,10106525,3.222300000023097
hybrid,573615,4,3,10107375,3.4916223000036553
hybrid,573615,5,1,10078266,2.91695320000872
hybrid,573615,5,2,10078246,2.7979633000213653
hybrid,573615,5,3,10079242,2.937556099961512
hybrid,573615,6,1,10079424,3.1888575999764726
hybrid,573615,6,2,10078971,3.4596074000000954
hybrid,573615,6,3,10078754,2.983805099967867
hybrid,573615,7,1,10079390,2.8899912999477237
hybrid,573615,7,2,10080115,3.0192867000587285
hybrid,573615,7,3,10079382,2.9368121000006795
hybrid,573615,8,1,10055796,3.0756411999464035
hybrid,573615,8,2,10057027,2.823078599991277
hybrid,573615,8,3,10056592,2.9814874000148848
hybrid,573615,9,1,9994224,2.4516335000516847
hybrid,573615,9,2,9994776,2.7031545999925584
hybrid,573615,9,3,9995140,2.716791900107637
hybrid,573615,10,1,9993754,2.5193484000628814
hybrid,573615,10,2,9996509,2.5188319000881165
hybrid,573615,10,3,9994752,2.624574700021185
hybrid,573615,11,1,9994425,2.4776225000387058
hybrid,573615,11,2,9994705,2.6562192999990657
hybrid,573615,11,3,9992414,2.6057007000781596
hybrid,573615,12,1,9993572,2.40860760002397
hybrid,573615,12,2,9991624,2.6272962999064475
hybrid,573615,12,3,9993662,2.482449600007385
hybrid,573615,13,1,9993636,2.624250299995765
hybrid,573615,13,2,9994211,2.9517185000004247
hybrid,573615,13,3,9994499,2.50211230001878
hybrid,573615,14,1,9992447,2.4862837999826297
hybrid,573615,14,2,9993742,2.623895199969411
hybrid,573615,14,3,9994263,2.518750299932435
hybrid,573615,15,1,9993447,2.8613885000813752
hybrid,573615,15,2,9994357,2.796260999981314
hybrid,573615,15,3,9993731,2.5334404000313953
hybrid,573615,16,1,9994977,2.3992729000747204
hybrid,573615,16,2,9992714,2.5888337000506
hybrid,573615,16,3,9995742,2.6105582000454888
hybrid,573615,17,1,9933674,2.736021099961363
hybrid,573615,17,2,9932436,2.594770700088702
hybrid,573615,17,3,9935234,2.3588295999215916
hybrid,573615,18,1,9885798,2.332826500060037
hybrid,573615,18,2,9887166,2.380441299988888
hybrid,573615,18,3,9887665,2.352743300027214
hybrid,573615,19,1,9887451,2.723043499980122
hybrid,573615,19,2,9884955,2.307171299937181
hybrid,573615,19,3,9885844,2.259190500015393
hybrid,573615,20,1,9887415,2.4188232999294996
hybrid,573615,20,2,9885806,2.4677790999412537
hybrid,573615,20,3,9887571,2.515090800006874
hybrid,573615,21,1,9889158,2.563673600088805
hybrid,573615,21,2,9884563,2.3138689999468625
hybrid,573615,21,3,9888978,2.2379938000813127
hybrid,573615,22,1,9883891,2.2796082999557257
hybrid,573615,22,2,9884511,2.456446399912238
hybrid,573615,22,3,9889219,2.5067174999276176
hybrid,573615,23,1,9884777,2.8046386999776587
hybrid,573615,23,2,9883994,2.3545308000175282
hybrid,573615,23,3,9885046,2.3994460999965668
hybrid,573615,24,1,9888232,2.4843053000513464
hybrid,573615,24,2,9887181,2.3890098000410944
hybrid,573615,24,3,9886965,2.5378021000651643
hybrid,573615,25,1,9885715,2.659654699964449
hybrid,573615,25,2,9883915,2.27033400000073
hybrid,573615,25,3,9886074,2.942896499997005
hybrid,573615,26,1,9885456,2.7497896999120712
hybrid,573615,26,2,9885820,2.5336602999595925
hybrid,573615,26,3,9885860,3.207164100022055
hybrid,573615,27,1,9888834,2.688399500097148
hybrid,573615,27,2,9884672,2.5235865000868216
hybrid,573615,27,3,9887915,2.658544300007634
hybrid,573615,28,1,9886712,2.6202173000201583
hybrid,573615,28,2,9889203,3.0336944999871776
hybrid,573615,28,3,9884958,3.228482300066389
hybrid,573615,29,1,9888505,2.64422670006752
hybrid,573615,29,2,9887713,2.526793699944392
hybrid,573615,29,3,9886633,2.9013893998926505
hybrid,573615,30,1,9889255,2.708605600055307
hybrid,573615,30,2,9886873,3.31374929996673
hybrid,573615,30,3,9883974,3.0759747999254614
hybrid,573615,31,1,9886109,2.7751966000068933
hybrid,573615,31,2,9881624,2.7957310000201687
hybrid,573615,31,3,9885526,3.0210003999527544
hybrid,573615,32,1,9885731,3.231564600020647
hybrid,573615,32,2,9886920,2.9521314000012353
hybrid,573615,32,3,9886974,2.5026806999230757
hybrid,573615,33,1,9885232,2.6340913999592885
hybrid,573615,33,2,9883739,2.272148299962282
hybrid,573615,33,3,9884977,2.525678600068204
hybrid,573615,34,1,9886608,2.763766000047326
hybrid,573615,34,2,9885431,2.552890600054525
hybrid,573615,34,3,9885677,3.0353943000081927
hybrid,573615,35,1,9754366,2.432066100067459
hybrid,573615,35,2,9755268,2.2609208000358194
hybrid,573615,35,3,9750748,2.7539839999517426
hybrid,573615,36,1,9755162,2.3702569999732077
hybrid,573615,36,2,9756124,2.3864818000001833
hybrid,573615,36,3,9749765,2.236398599925451
hybrid,573615,37,1,9752738,2.0248844999587163
hybrid,573615,37,2,9756246,2.0780687000369653
hybrid,573615,37,3,9753221,2.0848831000039354
hybrid,573615,38,1,9754270,2.1833051999565214
hybrid,573615,38,2,9754243,2.3562670999672264
hybrid,573615,38,3,9753754,2.768117400002666
hybrid,573615,39,1,9749842,2.410491600050591
hybrid,573615,39,2,9757932,2.2056352999061346
hybrid,573615,39,3,9752835,2.346728700096719
hybrid,573615,40,1,9753474,2.400256199995056
hybrid,573615,40,2,9756542,2.6227647999767214
hybrid,573615,40,3,9754795,2.5035575000802055
hybrid,573615,41,1,9752462,2.215339899994433
hybrid,573615,41,2,9759054,2.243413700023666
hybrid,573615,41,3,9754202,2.1856217000167817
hybrid,573615,42,1,9756551,2.3904286000179127
hybrid,573615,42,2,9757118,2.1989777999697253
hybrid,573615,42,3,9754873,2.641025000018999
hybrid,573615,43,1,9758203,2.3756840999703854
hybrid,573615,43,2,9750797,2.2848648000508547
hybrid,573615,43,3,9754050,2.341280199936591
hybrid,573615,44,1,9750104,2.507161600049585
hybrid,573615,44,2,9756430,2.4061754000140354
hybrid,573615,44,3,9755719,2.6289233000716195
hybrid,573615,45,1,9753111,2.433074399945326
hybrid,573615,45,2,9755086,3.0652603999478742
hybrid,573615,45,3,9753963,3.2891627999488264
hybrid,573615,46,1,9756108,2.9594116000225767
hybrid,573615,46,2,9752729,2.524112100014463
hybrid,573615,46,3,9752713,2.6967398000415415
hybrid,573615,47,1,9753035,2.8435162999667227
hybrid,573615,47,2,9750414,4.806226900080219
hybrid,573615,47,3,9754778,5.68054809991736
hybrid,573615,48,1,9754851,5.537135099992156
hybrid,573615,48,2,9750533,5.543609800050035
hybrid,573615,48,3,9747903,5.160460400045849
hybrid,573615,49,1,9757195,5.506887899944559
hybrid,573615,49,2,9755052,5.7662424999289215
hybrid,573615,49,3,9755679,5.435096199973486
hybrid,573615,50,1,9751581,4.7983667999506
hybrid,573615,50,2,9749920,4.7834442999446765
hybrid,573615,50,3,9756142,5.000083499937318
hybrid,573615,51,1,9752040,5.009855099953711
hybrid,573615,51,2,9757787,5.498561899992637
hybrid,573615,51,3,9754876,4.975063299993053
hybrid,573615,52,1,9753509,5.140211799996905
hybrid,573615,52,2,9756944,5.202918899944052
hybrid,573615,52,3,9751448,5.333080300013535
hybrid,573615,53,1,9754010,5.431864000041969
hybrid,573615,53,2,9755762,5.154118399950676
hybrid,573615,53,3,9757196,5.583411600091495
hybrid,573615,54,1,9752565,5.730148000060581
hybrid,573615,54,2,9753513,4.974592799902894
hybrid,573615,54,3,9754198,5.417933600023389
hybrid,573615,55,1,9757801,5.250259199994616
hybrid,573615,55,2,9750582,5.148150600027293
hybrid,573615,55,3,9754571,5.344291700050235
hybrid,573615,56,1,9754028,5.537414499907754
hybrid,573615,56,2,9757345,5.014980400097556
hybrid,573615,56,3,9751946,5.620200100005604
hybrid,573615,57,1,9757638,5.609506899956614
hybrid,573615,57,2,9754082,5.1656251000240445
hybrid,573615,57,3,9752640,5.591516899992712
hybrid,573615,58,1,9754561,4.618139400030486
hybrid,573615,58,2,9749725,5.95342450006865
hybrid,573615,58,3,9757117,5.618746199994348
hybrid,573615,59,1,9754081,5.017263200017624
hybrid,573615,59,2,9756376,5.443638000055216
hybrid,573615,59,3,9756830,5.738140900037251
hybrid,573615,60,1,9751722,5.746613600058481
hybrid,573615,60,2,9756947,5.741874200059101
hybrid,573615,60,3,9748050,5.2540872999234125
hybrid,573615,61,1,9758347,5.9689862000523135
hybrid,573615,61,2,9753226,5.433118500048295
hybrid,573615,61,3,9752377,5.760142000042833
hybrid,573615,62,1,9753504,5.662906100042164
hybrid,573615,62,2,9752672,4.9988342999713495
hybrid,573615,62,3,9752552,5.587478099972941
hybrid,573615,63,1,9754208,5.045059900032356
hybrid,573615,63,2,9749915,5.442465399974026
hybrid,573615,63,3,9751879,5.079202199936844
hybrid,573615,64,1,9752796,5.380262100021355
hybrid,573615,64,2,9751986,4.886966699967161
hybrid,573615,64,3,9753715,2.3702260000864044
hybrid,573615,65,1,9750546,2.269194000051357
hybrid,573615,65,2,9752721,2.4911775999935344
hybrid,573615,65,3,9757195,2.5352883000159636
hybrid,573615,66,1,9754837,2.3845382999861613
hybrid,573615,66,2,9751795,2.5174076999537647
hybrid,573615,66,3,9752271,2.0960366000654176
hybrid,573615,67,1,9753870,4.662777399993502
hybrid,573615,67,2,9748109,4.556834599934518
hybrid,573615,67,3,9754454,4.383685000007972
hybrid,573615,68,1,9752437,4.305072100018151
hybrid,573615,68,2,9754198,4.506902899942361
hybrid,573615,68,3,9753358,4.522646600031294
hybrid,573615,69,1,9753265,4.367153699975461
hybrid,573615,69,2,9756883,5.090927500044927
hybrid,573615,69,3,9752397,4.3987101999809965
hybrid,573615,70,1,9612870,4.178574400022626
hybrid,573615,70,2,9603207,4.1920465000439435
hybrid,573615,70,3,9600060,4.423316000029445
hybrid,573615,71,1,9599455,4.092061899951659
hybrid,573615,71,2,9599305,4.257340000011027
hybrid,573615,71,3,9596489,4.6618027000222355
hybrid,573615,72,1,9607694,4.373401500051841
hybrid,573615,72,2,9604389,4.260533399996348
hybrid,573615,72,3,9605741,3.273437200114131
hybrid,573615,73,1,9601031,2.572116499999538
hybrid,573615,73,2,9601821,2.5415488000726327
hybrid,573615,73,3,9605820,2.0103392999153584
hybrid,573615,74,1,9599611,2.4384410000639036
hybrid,573615,74,2,9602105,2.1693169999634847
hybrid,573615,74,3,9597464,2.2951491000130773
hybrid,573615,75,1,9600706,2.6131169999716803
hybrid,573615,75,2,9597961,2.256743500009179
hybrid,573615,75,3,9610421,2.2007384999888018
hybrid,573615,76,1,9603398,4.849702000035904
hybrid,573615,76,2,9602992,3.7348057000199333
hybrid,573615,76,3,9606348,2.3579324000747874
hybrid,573615,77,1,9598391,2.406585199991241
hybrid,573615,77,2,9598278,2.1316489999881014
hybrid,573615,77,3,9598416,2.3859971999190748
hybrid,573615,78,1,9602195,2.157281699939631
hybrid,573615,78,2,9603721,2.2356760000111535
hybrid,573615,78,3,9598176,2.386384699959308
hybrid,573615,79,1,9606177,2.560552299953997
hybrid,573615,79,2,9595973,2.1315029999241233
hybrid,573615,79,3,9600989,4.227140900096856
hybrid,573615,80,1,9605085,4.766920999973081
hybrid,573615,80,2,9601632,3.7640521998982877
hybrid,573615,80,3,9601923,2.144519599969499
hybrid,788046,0,1,14450068,5.7455572000471875
hybrid,788046,0,2,14450270,5.7375973999733105
hybrid,788046,0,3,14449823,9.503545499988832
hybrid,788046,1,1,14451811,10.941860600025393
hybrid,788046,1,2,14450964,12.161112100002356
hybrid,788046,1,3,14450974,12.136421300005168
hybrid,788046,2,1,14414730,11.075498700025491
hybrid,788046,2,2,14415492,11.209371699951589
hybrid,788046,2,3,14413894,11.537029900006019
hybrid,788046,3,1,14253201,10.546762999962084
hybrid,788046,3,2,14253212,10.908358099986799
hybrid,788046,3,3,14253731,11.12166740000248
hybrid,788046,4,1,14252646,10.812685500015505
hybrid,788046,4,2,14251917,9.963082399917766
hybrid,788046,4,3,14252529,9.495394899975508
hybrid,788046,5,1,14252316,5.692179900011979
hybrid,788046,5,2,14252314,5.800268599996343
hybrid,788046,5,3,14252433,5.797292699920945
hybrid,788046,6,1,14155673,8.523692599963397
hybrid,788046,6,2,14152153,9.09996320004575
hybrid,788046,6,3,14154683,5.526417399989441
hybrid,788046,7,1,14154332,6.976075999904424
hybrid,788046,7,2,14154517,5.763898900011554
hybrid,788046,7,3,14153359,8.949163199984469
hybrid,788046,8,1,14153594,7.8709120999556035
hybrid,788046,8,2,14154433,8.44792469998356
hybrid,788046,8,3,14154636,8.451503499993123
hybrid,788046,9,1,14154953,7.3962445999495685
hybrid,788046,9,2,14153660,7.657275600009598
hybrid,788046,9,3,14153638,7.078361900057644
hybrid,788046,10,1,14156271,9.132917800103314
hybrid,788046,10,2,14155146,5.8630570999812335
hybrid,788046,10,3,14155625,9.58726800000295
hybrid,788046,11,1,14155455,9.779447400011122
hybrid,788046,11,2,14156255,10.030894899973646
hybrid,788046,11,3,14153867,9.550806900020689
hybrid,788046,12,1,14027916,9.585663400008343
hybrid,788046,12,2,14030205,8.66456800000742
hybrid,788046,12,3,14028042,7.805902999942191
hybrid,788046,13,1,14025734,5.568266800022684
hybrid,788046,13,2,14026057,6.4507581000216305
hybrid,788046,13,3,14028439,8.334366100025363
hybrid,788046,14,1,14027838,8.08938720007427
hybrid,788046,14,2,14028644,8.489618699997663
hybrid,788046,14,3,14027610,9.722027199924923
hybrid,788046,15,1,14025078,3.9983535999199376
hybrid,788046,15,2,14026672,3.8787842999445274
hybrid,788046,15,3,14027221,3.8496488999808207
hybrid,788046,16,1,14024472,4.064781400025822
hybrid,788046,16,2,14029058,4.357363999937661
hybrid,788046,16,3,14028809,4.435992499929853
hybrid,788046,17,1,14030305,4.2455614999635145
hybrid,788046,17,2,14024557,4.533365400042385
hybrid,788046,17,3,14026357,4.2315374000463635
hybrid,788046,18,1,14029007,3.518360499991104
hybrid,788046,18,2,14028305,4.618891700054519
hybrid,788046,18,3,14024792,4.591429599910043
hybrid,788046,19,1,14026664,3.81929640006274
hybrid,788046,19,2,14025808,3.9149358000140637
hybrid,788046,19,3,14026530,4.263389099971391
hybrid,788046,20,1,14028548,4.36350149998907
hybrid,788046,20,2,14025738,3.8852901000063866
hybrid,788046,20,3,14026845,3.706741400063038
hybrid,788046,21,1,14027159,2.230539000011049
hybrid,788046,21,2,14028577,3.8921563000185415
hybrid,788046,21,3,14025506,4.623854100005701
hybrid,788046,22,1,14025574,4.249033499974757
hybrid,788046,22,2,14026809,3.847692200099118
hybrid,788046,22,3,14028067,4.099906500079669
hybrid,788046,23,1,14027231,3.957616599975154
hybrid,788046,23,2,14030763,3.8751740000443533
hybrid,788046,23,3,14027591,3.137680699932389
hybrid,788046,24,1,13871434,8.934279800043441
hybrid,788046,24,2,13869167,9.063192100031301
hybrid,788046,24,3,13870087,7.574876799946651
hybrid,788046,25,1,13861139,8.082181800040416
hybrid,788046,25,2,13864363,8.076322500011884
hybrid,788046,25,3,13865627,6.908226600033231
hybrid,788046,26,1,13863150,8.107186599983834
hybrid,788046,26,2,13864605,8.406818800023757
hybrid,788046,26,3,13864447,6.347619200008921
hybrid,788046,27,1,13861473,7.418557400000282
hybrid,788046,27,2,13860380,7.377500600065105
hybrid,788046,27,3,13862929,7.4259378999704495
hybrid,788046,28,1,13864122,4.471889700042084
hybrid,788046,28,2,13863235,4.27801070001442
hybrid,788046,28,3,13861606,4.505902100005187
hybrid,788046,29,1,13860901,4.807094300049357
hybrid,788046,29,2,13859797,4.230093799997121
hybrid,788046,29,3,13863973,6.951770499930717
hybrid,788046,30,1,13866985,7.739174899994396
hybrid,788046,30,2,13861539,7.428958300035447
hybrid,788046,30,3,13862011,3.899126600008458
hybrid,788046,31,1,13866431,4.208414299995638
hybrid,788046,31,2,13862905,4.220118600060232
hybrid,788046,31,3,13864244,5.035262200050056
hybrid,788046,32,1,13864220,4.388063000049442
hybrid,788046,32,2,13861736,7.233686299994588
hybrid,788046,32,3,13864703,6.5354018999496475
hybrid,788046,33,1,13864942,6.166172099998221
hybrid,788046,33,2,13864113,7.232987800030969
hybrid,788046,33,3,13862330,5.1212675999850035
hybrid,788046,34,1,13865192,4.823652599938214
hybrid,788046,34,2,13864036,5.555890200077556
hybrid,788046,34,3,13860553,7.642311400035396
hybrid,788046,35,1,13865539,7.0522620000410825
hybrid,788046,35,2,13863775,3.5677698000799865
hybrid,788046,35,3,13862366,5.1348104000790045
hybrid,788046,36,1,13864330,16.733525699935853
hybrid,788046,36,2,13862620,5.746677099959925
hybrid,788046,36,3,13855904,3.172562099993229
hybrid,788046,37,1,13863276,4.317353100050241
hybrid,788046,37,2,13863242,4.208452699938789
hybrid,788046,37,3,13866562,4.3001814999151975
hybrid,788046,38,1,13862099,4.807934599928558
hybrid,788046,38,2,13863308,2.6501550000393763
hybrid,788046,38,3,13864580,2.497135999961756
hybrid,788046,39,1,13864169,2.621063399943523
hybrid,788046,39,2,13865528,3.366316800005734
hybrid,788046,39,3,13867518,4.0230668999720365
hybrid,788046,40,1,13858874,4.44653900002595
